country,year,GDP per capita (current US$),"Life expectancy at birth, total (years)",iso3,country_name,region,income_group
mmr,2014,1293.000422987,65.056,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2015,1166.7330554629,65.561,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2016,1229.1971351589,65.685,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2017,1272.822418306,65.843,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2018,1298.2131032079,66.465,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2019,1425.989542119,66.61,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2020,1490.2168354837,66.797,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2021,1242.721344196,65.672,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2022,1158.0500503433,67.256,mmr,Myanmar,East Asia & Pacific,Lower middle income
mmr,2023,1233.1966620927,,mmr,Myanmar,East Asia & Pacific,Lower middle income
mne,1990,,75.5668780488,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1991,,75.6826097561,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1992,,74.3653658537,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1993,,74.6332926829,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1994,,73.2455365854,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1995,,74.109,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1996,,73.4630243902,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1997,1375.3266813959,73.4790731707,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1998,1405.8163266985,73.3142195122,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,1999,1367.902573351,72.6407560976,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2000,1627.0651191199,73.8184878049,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2001,1909.5987018618,74.0694146341,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2002,2106.6350684523,73.9064878049,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2003,2789.1590648351,73.9317317073,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2004,3380.1651213586,74.5639512195,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2005,3674.6179242797,73.9829268293,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2006,4425.678873078,73.8390243902,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2007,5976.394144546,74.3390243902,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2008,7367.7519091088,75.1365853659,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2009,6727.1077667697,75.143902439,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2010,6688.4025964135,75.9902439024,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2011,7328.789430855,75.9829268293,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2012,6586.3997025668,76.2,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2013,7188.8636161127,76.4902439024,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2014,7387.8729691755,76.4414634146,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2015,6517.1926751476,76.4487804878,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2016,7033.4396239837,76.4414634146,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2017,7803.358244652,76.4853658537,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2018,8850.3749248372,76.8414634146,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2019,8909.6538759126,76.6829268293,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2020,7677.3713210682,75.9317073171,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2021,9465.9615302779,73.8243902439,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2022,10093.4387007266,76.187804878,mne,Montenegro,Europe & Central Asia,Upper middle income
mne,2023,12221.4775546967,,mne,Montenegro,Europe & Central Asia,Upper middle income
mng,1990,1220.1712766414,58.765,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1991,1098.6801744555,59.237,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1992,607.8134246628,59.641,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1993,354.8986130877,60.038,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1994,422.864349383,60.405,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1995,652.6745628491,60.612,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1996,595.5810149554,60.305,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1997,515.2980049473,60.815,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1998,483.8780660749,61.765,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,1999,448.6603683375,62.529,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2000,476.0275508272,62.882,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2001,524.4534835525,63.279,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2002,570.2492132484,63.518,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2003,643.1680689217,64.208,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2004,794.1545520018,64.796,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2005,994.9001091324,64.879,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2006,1329.8917957905,65.513,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2007,1627.6878774336,65.97,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2008,2127.4267859474,66.382,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2009,1703.3275679002,66.766,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2010,2625.2188140243,67.182,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2011,3736.0420145508,67.439,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2012,4328.8900190566,68.111,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2013,4340.1431054445,68.585,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2014,4126.2397580052,69.047,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2015,3838.9212698998,69.498,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2016,3619.9002638379,69.865,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2017,3645.9670866955,70.237,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2018,4107.6428852847,71.199,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2019,4347.5461031487,71.822,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2020,4001.251930777,72.141,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2021,4517.6157801878,70.975,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2022,4993.5148746349,72.667,mng,Mongolia,East Asia & Pacific,Upper middle income
mng,2023,5838.631080839,,mng,Mongolia,East Asia & Pacific,Upper middle income
mnp,2002,19227.8894246608,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2003,18938.8728389967,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2004,18924.5831899653,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2005,17015.7487891715,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2006,16314.5578590027,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2007,15914.2193040498,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2008,16430.4461942257,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2009,14369.6339810212,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2010,14771.4037455399,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2011,13598.7166094613,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2012,14013.6003306158,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2013,14632.8518897608,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2014,15945.417608954,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2015,17665.1007493109,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2016,24225.474169342,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2017,31225.6049960968,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2018,26509.3628379893,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2019,24496.6652122421,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2020,18220.8382427201,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2021,19455.50139424,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
mnp,2022,23785.754590043,,mnp,Northern Mariana Islands,East Asia & Pacific,High income
moz,1990,,44.469,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1991,288.7080924844,44.66,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1992,205.5852160621,44.949,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1993,205.1898442087,45.354,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1994,196.7631431756,45.606,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1995,191.8260968614,46.04,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1996,244.3626510125,46.636,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1997,287.5320914754,47.408,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1998,320.1251217233,48.024,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,1999,354.4062457237,48.812,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2000,327.1262397916,49.491,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2001,304.7921386219,50.065,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2002,313.8866617212,50.59,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2003,339.4887378006,50.87,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2004,400.0569731615,51.249,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2005,436.7738561674,51.561,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2006,457.4876478332,51.961,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2007,507.8749239143,52.566,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2008,592.1591111841,53.164,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2009,547.6971441937,53.788,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2010,496.1858393927,54.198,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2011,618.1764928679,54.869,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2012,685.6857481995,55.639,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2013,686.5056725174,56.492,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2014,697.1426804441,57.274,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2015,610.5637747066,58.151,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2016,441.4897348191,59.038,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2017,470.938563052,59.771,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2018,517.5072602581,60.526,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2019,519.0925509136,61.166,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2020,462.4338764799,61.172,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2021,509.9078294756,59.325,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2022,578.2516637514,59.625,moz,Mozambique,Sub-Saharan Africa ,Low income
moz,2023,622.9856193206,,moz,Mozambique,Sub-Saharan Africa ,Low income
mrt,1990,772.0330921402,59.77,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1991,1061.6770428526,59.936,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1992,1036.4743780858,60.261,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1993,849.6203016967,60.379,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1994,864.5994783655,60.336,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1995,904.719170071,60.259,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1996,904.1208797981,60.063,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1997,859.2839581758,60.452,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1998,821.2663785519,60.609,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,1999,781.3370335632,60.819,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2000,680.9110618798,61.028,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2001,651.8178401998,61.185,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2002,648.8796439349,61.268,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2003,732.0178208127,61.347,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2004,823.5544571419,61.593,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2005,998.9658341675,61.656,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2006,1300.6036798866,61.891,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2007,1405.1501620337,62.228,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2008,1635.5630623124,62.399,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2009,1435.4301081189,62.8,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2010,1659.9636970546,63.105,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2011,1931.1997552546,63.346,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2012,1859.1173324764,63.578,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2013,1934.2410306471,63.911,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2014,1713.0086526423,64.155,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2015,1554.9489787178,64.485,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2016,1565.765757227,64.768,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2017,1615.0040132732,65.083,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2018,1722.9352885407,65.31,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2019,1767.072710621,65.687,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2020,1795.7645956671,64.532,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2021,1947.7891838331,64.364,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2022,1960.3524007742,64.691,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mrt,2023,2120.8232035895,,mrt,Mauritania,Sub-Saharan Africa ,Lower middle income
mus,1990,2539.9284646745,69.4048780488,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1991,2705.266481588,69.956097561,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1992,3013.2370633717,70.0585365854,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1993,3013.8331379049,70.1073170732,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1994,3240.386246627,70.1585365854,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1995,3648.0164962226,70.3258536585,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1996,3951.9449464934,70.3229268293,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1997,3695.7366884433,70.4048780488,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1998,3641.6214256409,70.6073170732,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,1999,3745.6962506983,70.9609756098,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2000,3981.9834324958,71.6634146341,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2001,3908.5569492743,71.7658536585,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2002,4073.060530559,71.9658536585,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2003,4858.2657554975,72.1170731707,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2004,5460.608001842,72.2658536585,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2005,5354.0297426064,72.432195122,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2006,5695.9752550987,72.432195122,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2007,6574.6635764099,72.5707317073,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2008,8030.0522808754,72.5707317073,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2009,7318.1264097242,72.8824390244,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2010,8000.3764318215,72.9673170732,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2011,9197.0429908946,73.2668292683,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2012,9291.2362760105,73.8634146341,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2013,9764.6441306005,74.0170731707,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2014,10366.3550754936,74.1943902439,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2015,9507.8713365642,74.3531707317,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2016,9965.7253108523,74.3948780488,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2017,10841.6847754844,74.5146341463,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2018,11643.4605962124,74.4163414634,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2019,11403.2527870674,74.2358536585,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2020,9011.0428844502,74.1770731707,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2021,9068.9730022671,73.6802439024,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2022,10239.7970461095,73.5146341463,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mus,2023,11613.0441587588,,mus,Mauritius,Sub-Saharan Africa ,Upper middle income
mwi,1990,286.7305989683,43.323,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1991,325.7527310593,43.312,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1992,258.3934308776,43.413,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1993,293.0168830799,43.388,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1994,169.1965269196,43.561,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1995,200.3623700072,43.641,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1996,320.6627355591,43.441,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1997,366.9544612741,43.131,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1998,236.0454794505,42.848,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,1999,233.9359861979,43.568,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2000,224.2241591843,44.518,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2001,215.4745248984,45.895,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2002,428.2104398384,47.221,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2003,383.3485968526,48.79,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2004,404.6742484454,50.453,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2005,414.3611219845,52.044,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2006,440.8221490239,53.238,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2007,475.1802616593,53.946,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2008,554.0488203961,54.604,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2009,625.8697298696,55.448,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2010,683.1246947168,56.381,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2011,763.0610003946,57.455,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2012,558.4620883277,58.679,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2013,496.9473682673,59.729,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2014,529.5133440206,60.899,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2015,539.6053632407,61.378,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2016,450.5061055107,62.209,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2017,495.7696833672,62.977,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2018,533.2031736867,63.276,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2019,580.8898160668,64.119,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2020,602.5074781761,63.717,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2021,617.4475208025,62.904,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2022,604.2697511845,62.898,mwi,Malawi,Sub-Saharan Africa ,Low income
mwi,2023,602.3436198093,,mwi,Malawi,Sub-Saharan Africa ,Low income
mys,1990,2468.6908032012,71.307,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1991,2679.2010110675,71.442,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1992,3141.4332198765,71.526,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1993,3461.9950421419,71.826,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1994,3757.652928586,72.163,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1995,4363.1445833303,72.384,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1996,4837.1689725077,72.327,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1997,4678.5639005818,72.284,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1998,3294.3097844409,72.168,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,1999,3527.8158137925,72.283,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2000,4083.5287448361,72.775,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2001,3943.7994391024,73.344,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2002,4184.0316377354,73.563,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2003,4465.3219456721,73.796,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2004,4939.2485185443,73.898,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2005,5555.5817995121,74.096,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2006,6158.4078553324,74.164,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2007,7168.9303194251,74.211,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2008,8371.82156086,74.25,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2009,7191.4328723463,74.227,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2010,8899.3450554468,74.442,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2011,10217.1068585031,74.746,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2012,10600.5744240026,74.944,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2013,10713.6407638899,75.035,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2014,11013.3107334403,75.146,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2015,9648.6797937523,75.094,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2016,9476.5340980992,75.289,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2017,9862.5480661224,75.476,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2018,10901.8019954421,75.644,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2019,10920.191763972,75.76,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2020,9957.5262669761,75.938,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2021,10903.1116425938,74.884,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2022,11748.0919307944,76.26,mys,Malaysia,East Asia & Pacific,Upper middle income
mys,2023,11379.0861000632,,mys,Malaysia,East Asia & Pacific,Upper middle income
nam,1990,2037.4758935978,62.496,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1991,2116.9055251621,62.098,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1992,2346.8624296374,61.545,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1993,2154.9647365544,60.86,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1994,2355.9044567315,59.846,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1995,2483.2035341516,58.634,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1996,2423.3982907313,56.918,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1997,2459.6451176394,55.558,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1998,2235.2451546862,54.101,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,1999,2177.7873337009,53.036,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2000,2156.6759051271,51.99,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2001,1915.5892659487,51.26,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2002,1772.0756553749,51.254,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2003,2569.2473931788,51.083,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2004,3403.1549619296,51.246,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2005,3685.7729999159,51.787,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2006,4017.1834716928,52.655,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2007,4379.0431368273,53.68,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2008,4204.7855542275,54.653,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2009,4302.9137414838,55.496,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2010,5418.2163336581,56.015,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2011,5834.7917675794,56.553,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2012,5942.6468097867,57.64,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2013,5346.6213114997,58.694,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2014,5378.3232624121,59.822,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2015,4774.1065086578,60.7,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2016,4395.6877616238,61.682,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2017,5143.9607232308,62.293,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2018,5308.608134087,62.586,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2019,4731.9210318831,63.075,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2020,3878.5898299397,62.829,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2021,4412.8355693052,59.269,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2022,4349.0453224897,58.059,nam,Namibia,Sub-Saharan Africa ,Lower middle income
nam,2023,4168.2852108735,,nam,Namibia,Sub-Saharan Africa ,Lower middle income
ncl,1990,14334.6807372176,70.4853658537,ncl,New Caledonia,East Asia & Pacific,High income
ncl,1991,14642.5179713722,70.3585365854,ncl,New Caledonia,East Asia & Pacific,High income
ncl,1992,15713.7198562158,71.6146341463,ncl,New Caledonia,East Asia & Pacific,High income
ncl,1993,14787.2165075183,71.656097561,ncl,New Caledonia,East Asia & Pacific,High income
ncl,1994,15534.3093278924,70.6731707317,ncl,New Caledonia,East Asia & Pacific,High income
