country,year,gdp per capita (current us$),"inflation, consumer prices (annual %)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),"literacy rate, adult total (% of people ages 15 and above)","school enrollment, secondary (% gross)",individuals using the internet (% of population),mobile cellular subscriptions (per 100 people),electric power consumption (kwh per capita),rural population (% of total population),population growth (annual %),renewable energy consumption (% of total final energy consumption),total greenhouse gas emissions excluding lulucf per capita (t co2e/capita)
15931,2021,27953.7670230126,4.65316673847473,0.7,99.870002746582,113.01091003418,91.0,149.0807939,6644.21623343642,30.585,0.105996956310127,38.0,11.4833815702079
16191,2022,28451.1477825175,19.3982634080616,0.7,99.870002746582,112.551849365234,91.5,155.0300061,6464.07283295276,30.391,1.33655151148286,38.0,11.5419916372587
16451,2023,30133.304450454,9.15922507983982,0.7,99.870002746582,112.551849365234,93.2,155.0300061,5749.16477290142,30.19,1.57745133607335,38.0,10.4824832188317
16711,2024,30133.304450454,3.52056053296586,0.7,99.870002746582,112.551849365234,93.2,155.0300061,5749.16477290142,30.19,1.57745133607335,38.0,10.4824832188317
14632,2016,696.195884706786,6.62813337230924,90.9,47.4915885925293,34.8671396485425,15.4,48.64890266,81.1483241249976,80.134,2.70788250761242,90.4,1.36309600234682
14892,2017,745.632449222154,10.6871150284238,90.9,51.7711791992188,34.8671396485425,15.6,36.59958437,80.8177660045461,79.69,2.72524097063889,90.8,1.356543026123
15152,2018,747.968143637014,13.8330356586661,90.9,51.7711791992188,34.8671396485425,15.9,36.59958437,91.919211356599,79.237,2.69675179524869,90.0,1.36058362202025
15412,2019,828.70897229725,15.8096321719344,90.9,51.7711791992188,34.8671396485425,16.0,36.73307203,92.3124380650632,78.775,2.69123978261516,89.3,1.42165733953048
15672,2020,905.313175805855,20.3563468559061,90.9,51.7711791992188,34.8671396485425,16.1,37.97222807,93.3839345037291,78.305,2.71077284780816,90.7,1.42949991006803
15932,2021,910.947840320752,26.8395221557722,90.9,51.7711791992188,34.8671396485425,16.7,53.62352623,83.8801247645011,77.826,2.67249538803955,90.6,1.34955465507756
16192,2022,1011.0732858233,33.8898797100898,90.9,51.7711791992188,34.8671396485425,16.7,56.02453443,92.4358249132126,77.339,2.62269500936104,90.6,1.33057262589849
16452,2023,1272.01628209211,30.2188278135278,90.9,51.7711791992188,34.8671396485425,16.7,56.02453443,92.4358249132126,76.843,2.6036241976442,90.6,1.32125001511364
16712,2024,1272.01628209211,30.2188278135278,90.9,51.7711791992188,34.8671396485425,16.7,56.02453443,92.4358249132126,76.843,2.6036241976442,90.6,1.32125001511364
15420,2019,7441.1786472281,2.46456756151187,31.2,82.2837982177734,67.1427777469016,59.5,133.4416659,1014.68179737585,10.259,2.47279132038176,90.2,8.79373252088234
15680,2020,6605.80346077565,1.35276110675333,31.2,82.2837982177734,67.1427777469016,63.9,133.0177927,1022.15721673565,9.908,2.38922359813697,91.3,8.50784421704006
15940,2021,8181.40914134656,1.0869074651941,31.2,88.8583374023438,71.4352105480219,68.6,134.3173247,1011.47715214484,9.577,2.30612435799096,91.3,7.92179312515305
16200,2022,8409.2074145028,4.23124798274579,31.2,85.6900024414062,71.4352105480219,70.7,125.387067,1065.10467769784,9.265,2.24763901253797,91.3,8.1275015458211
16460,2023,7802.83659565049,3.62901534185376,31.2,85.6900024414062,71.4352105480219,71.9,125.387067,1065.10467769784,8.971,2.19891289669511,91.3,8.61324643661897
16720,2024,7802.83659565049,1.17311998381218,31.2,85.6900024414062,71.4352105480219,71.9,125.387067,1065.10467769784,8.971,2.19891289669511,91.3,8.61324643661897
14122,2014,4830.33486170249,3.06881210379543,57.0,100.0,105.019508361816,49.1,143.0956472,2693.97276022513,42.933,0.0469539002549217,30.7,4.38706204794626
14382,2015,4086.6223465965,4.00357820695097,56.2,100.0,106.208358764648,47.6,147.1900215,2727.58313746418,42.552,0.157481405176007,27.5,4.44812679651118
14642,2016,4143.40125686315,2.13492713939121,56.3,100.0,107.345481872559,58.5,146.6908947,2873.23558251431,42.163,0.0598165991047394,27.2,4.55875981387014
14902,2017,4418.75206546679,6.03531725272117,53.9,99.0,109.0791015625,59.7,145.8786023,3068.39799528112,41.769,0.0133860746662629,27.5,4.58196933265093
15162,2018,4804.0546040444,2.6152447139767,53.9,99.6536636352539,111.162422180176,62.7,144.7181513,3268.97620291589,41.368,-0.0390365463489613,27.4,4.5511007637361
15422,2019,4741.2832715876,4.85289821696723,54.2,99.6536636352539,111.499992370605,68.8,142.7295197,3311.95343427341,40.961,-0.171565740223868,24.7,4.75527806457839
15682,2020,4300.85701291207,5.2024648897534,58.3,99.6536636352539,107.726676940918,72.5,135.4280451,3150.65667109712,40.547,0.0686562494680967,23.4,4.65955501306036
15942,2021,5083.60695484577,9.56691433824769,55.4,99.6536636352539,105.999618530273,76.4,147.7548843,3604.85464904641,40.128,-0.379636607027231,25.2,4.90110850156797
16202,2022,6729.84659930283,11.8981654203198,47.7,100.0,103.779502868652,78.7,156.086567,3682.96097887624,39.703,0.104889950638883,25.2,5.04374139057703
16462,2023,8283.66960242964,2.48776056578715,47.7,100.0,104.344261169434,81.9,156.086567,3682.96097887624,39.273,0.0802640328443946,25.2,5.12697810755694
16722,2024,8283.66960242964,1.10971758022096,47.7,100.0,104.344261169434,81.9,156.086567,3682.96097887624,39.273,0.0802640328443946,25.2,5.12697810755694
13603,2012,1543.77524235764,11.1863409441067,80.5,71.0,57.2292630804741,10.6,95.38200979,336.646584077036,47.927,2.4199090803465,46.5,1.11499592956875
13863,2013,2294.025645187,11.6661923071729,80.5,71.0,68.583591515972,15.0,101.8197062,351.96567847163,47.252,2.40927930949909,46.2,1.16475846058633
14123,2014,1953.64513603117,15.4896160333318,80.5,71.0,63.5854490919068,19.0,107.6762148,341.920672692192,46.581,2.36498553072391,47.7,1.14366188624383
14383,2015,1721.69964380717,17.1499695007878,80.5,71.0,67.0825874412868,23.0,121.2582209,306.209199113969,45.914,2.30712733064921,44.0,1.16074090708176
14643,2016,1913.18673253576,17.4546347070868,78.5,71.0,67.1578920913589,28.0,129.6091402,357.703181095504,45.251,2.27621203911157,45.2,1.1531388598912
14903,2017,2012.97025750655,12.3719215507048,78.5,64.4923934936523,66.3819198608398,37.9,121.6049315,408.852814786176,44.593,2.19535792776401,45.3,1.23415299619566
15163,2018,2196.61290615342,7.80876516610703,78.5,64.4923934936523,67.7538223266602,43.0,132.601312,444.388811977184,43.94,2.07517136640112,42.1,1.29436442199997
15423,2019,2186.18924111824,7.14364003330857,78.5,64.4923934936523,70.6078872680664,22.1,129.6132895,469.785528590296,43.293,2.00780519953703,42.6,1.36645046721826
15683,2020,2196.54789313621,9.88728956269944,78.5,80.379997253418,73.2740478515625,62.5,125.7336966,503.546668885278,42.651,1.99181985149439,40.0,1.42232412393087
15943,2021,2445.50081810782,9.9710886750444,78.5,80.379997253418,75.3132629394531,68.6,123.2115092,542.211680584058,42.015,1.95904584379494,39.0,1.44502549535782
16203,2022,2240.27945094566,31.2558951049016,78.5,80.379997253418,76.7830963134766,69.4,119.6243981,552.502821188307,41.385,1.92029034344132,39.0,1.45418199536447
16463,2023,2260.28741289427,38.1069656296501,78.5,80.379997253418,76.7830963134766,69.9,119.6243981,552.502821188307,40.762,1.90860289687983,39.0,1.42849600007861
16723,2024,2260.28741289427,22.8483281157842,78.5,80.379997253418,76.7830963134766,69.9,119.6243981,552.502821188307,40.762,1.90860289687983,39.0,1.42849600007861
14132,2014,3689.14472473545,3.4183616966296,55.4,81.0,53.089958190918,23.4,107.624353,587.690448595419,50.366,1.89511231857489,66.2,2.11145776373454
14392,2015,3893.50521848131,2.38872032839551,55.4,80.1950912475586,54.9180488586426,28.8,113.250852,615.837607705058,50.029,1.83250767864618,63.3,2.26603946732677
14652,2016,4060.13755621218,4.44844199942827,55.4,80.1950912475586,54.3751907348633,34.5,112.1141459,640.98308660279,49.681,1.84256060230578,63.2,2.32270314393967
14912,2017,4324.99607911366,4.42453655182538,55.4,80.1950912475586,54.0077896118164,37.9,120.555015,632.388135295207,49.32,1.81876091504989,65.0,2.25577320510447
15172,2018,4352.94651790253,3.75186186704516,55.4,81.0,54.1130104064941,41.5,121.4676927,652.451948377285,48.946,1.66602273310221,64.0,2.34933159441127
15432,2019,4511.99755157656,3.69998398008598,55.4,81.0,52.6072883605957,44.4,122.0257077,653.188065835417,48.561,1.52062955252943,62.8,2.38614768890872
15692,2020,4477.61761796418,3.21444062197352,55.4,81.0,51.9058113098145,47.5,117.4393951,679.252131304795,48.164,1.47137710546514,65.5,2.2642198610673
15952,2021,4913.94712869347,4.26105127422813,55.4,81.0,48.3225402832031,50.8,125.6487512,784.094234500942,47.755,1.3807587059317,62.1,2.40032047912766
16212,2022,5358.08963795,6.88512823344287,55.4,83.0311737060547,46.1119003295898,55.4,115.1820498,669.883594558613,47.334,1.40623710213146,62.1,2.37062368818431
16472,2023,5762.82174615918,6.20657592272126,55.4,83.0311737060547,47.6308784484863,56.1,115.1820498,669.883594558613,46.902,1.53986971917384,62.1,2.4265651367477
16732,2024,5762.82174615918,2.86919482222022,55.4,83.0311737060547,47.6308784484863,56.1,115.1820498,669.883594558613,46.902,1.53986971917384,62.1,2.4265651367477
13096,2010,1893.32722662035,4.69889064976226,51.3,85.0,66.0755767822266,11.1,112.473642,646.674503261941,48.115,2.12597244017857,53.6,2.19257321227969
13356,2011,2073.66121088074,6.7622795731476,51.4,85.0,65.6973037719727,15.9,93.50217756,640.471499428084,47.457,2.06679823709264,50.9,2.29435156827116
13616,2012,2126.03474686503,5.19618615531848,56.9,85.0,64.1757583618164,18.1,83.82310291,639.925572651346,46.798,2.02251270813154,49.3,2.32528092698216
13876,2013,2081.12843527945,5.16189898581494,54.4,85.0,61.5013999938965,17.8,86.68153462,647.296664588508,46.142,1.97914318489325,51.1,2.27367172002046
14136,2014,2179.88171977271,6.12924930313022,53.1,87.0,49.1755714416504,23.0,84.63214651,663.788923949165,45.486,1.93678209287486,52.2,2.27635686687214
14396,2015,2271.20265980349,3.15783117980923,53.2,88.0,50.0197715759277,27.1,86.59296148,687.105167578639,44.835,1.90365241356179,50.8,2.31695283418703
14656,2016,2307.34468351082,2.72461223295289,50.5,89.0,50.6989898681641,29.5,82.79219153,699.291783799634,44.187,1.87756675968273,52.7,2.27598120772854
14916,2017,2413.0076562942,3.93436084442044,51.2,89.0,50.7352905273438,31.7,85.52647898,737.160931263289,43.543,1.85007611234979,45.6,2.11232901657538
15176,2018,2464.64241531918,4.34734937777528,51.3,87.0,50.7352905273438,36.0,77.49076112,739.359419817905,42.904,1.82994643094924,48.9,2.06090806034893
15436,2019,2502.32744328073,4.36587159819267,49.5,89.0,64.1083908081055,39.4,75.91082245,776.979600916486,42.27,1.81063773761993,46.2,2.16139312462558
15696,2020,2307.61494319511,3.46841177951184,49.5,89.0,56.8269882202148,45.2,68.76918576,676.901549857505,41.641,1.75456432541029,50.2,2.00912285417268
15956,2021,2735.14751503977,4.48087963413445,49.5,89.0,54.5551300048828,52.0,73.55959801,780.475801605792,41.018,1.66825063176954,45.9,2.08891709784286
16216,2022,3003.28996826399,9.08963911525025,49.5,89.0,54.1617584228516,56.4,76.0806241,757.081126374635,40.4,1.67679658023776,45.9,2.11265007828842
16476,2023,3231.65724461936,6.66325180347457,49.5,89.0,55.1028709411621,58.3,76.0806241,757.081126374635,39.788,1.71477388415816,45.9,2.15316306447126
16736,2024,3231.65724461936,4.60621098127107,49.5,89.0,55.1028709411621,58.3,76.0806241,757.081126374635,39.788,1.71477388415816,45.9,2.15316306447126
15958,2021,17789.9304736722,2.55450699642041,1.8,99.4499969482422,105.876342773438,81.3,108.4252864,4506.59593331341,42.122,-0.904000889163613,34.1,6.54004234617287
16218,2022,18466.0955472648,10.7805806758686,1.8,99.4499969482422,105.577796936035,82.1,111.1680153,4475.52041281852,41.781,-0.603521952188318,34.1,6.48151630299605
16478,2023,21865.4562838641,7.9412817758683,1.8,99.4499969482422,105.577796936035,83.2,111.1680153,4475.52041281852,41.425,0.104856226330186,34.1,6.48070853432119
16738,2024,21865.4562838641,7.9412817758683,1.8,99.4499969482422,105.577796936035,83.2,111.1680153,4475.52041281852,41.425,0.104856226330186,34.1,6.48070853432119
15960,2021,18755.1023464312,5.11096534382855,2.2,99.0999984741211,99.6950988769531,88.6,106.9277943,4719.10549768272,27.755,-0.413751024472153,15.3,6.91151939810653
16220,2022,18353.298364905,14.6081439492433,2.2,99.0999984741211,102.908576965332,89.1,104.0561504,4680.96591412799,27.448,-0.677000548147119,15.3,6.66393485032781
16480,2023,22141.8669799276,17.1249659678737,2.2,99.0999984741211,102.908576965332,91.5,104.0561504,4601.66222798432,27.136,-0.542624252156938,15.3,6.35171169533201
16740,2024,22141.8669799276,3.70370370370369,2.2,99.0999984741211,102.908576965332,91.5,104.0561504,4601.66222798432,27.136,-0.542624252156938,15.3,6.35171169533201
13365,2011,3579.46442452684,5.3560477898215,81.7,93.0,79.5367202758789,12.3,101.095073,668.408941399422,49.405,1.27668830646548,32.4,3.52997709961411
13625,2012,3632.272540431,4.27949999641975,80.0,93.0,81.5296478271484,14.5,112.6850884,720.961865527312,48.724,1.28583816632167,30.1,3.56153404536097
13885,2013,3566.60284506078,6.41251330156418,78.1,93.0,83.2369317653316,14.9,123.6702315,763.416520036916,48.045,1.24038001568984,30.6,3.38028008930631
14145,2014,3441.06808455308,6.39492540819922,77.5,95.0,84.6881516846731,17.1,127.0667453,797.528099391944,47.365,1.17536091203837,29.3,3.50468447035038
14405,2015,3288.22269737572,6.36312113115612,76.9,95.0,88.7822877060453,22.1,130.8216306,809.551596536474,46.687,1.12233981761262,26.6,3.46569099592795
14665,2016,3521.46943456251,3.5258051568793,71.5,95.0,88.5644920884794,25.4,147.24962,853.67949287855,46.011,1.0744882002252,27.8,3.41148096755416
14925,2017,3798.88326177649,3.80879806953157,65.2,95.0,91.5816468000954,32.3,164.5351584,877.299165639841,45.341,1.02232939771064,25.2,3.58101764638479
15185,2018,3860.95353077708,3.1983464156241,64.6,96.0,93.4309363897896,39.9,119.6084851,972.032619476883,44.675,0.969743409524713,22.0,3.90936019011331
15445,2019,4106.94856173421,3.03058664969487,63.7,96.0,95.7836905704493,47.7,126.5946679,994.537838522229,44.015,0.935604959235128,19.8,4.06906755753539
15705,2020,3853.70288778903,1.9209680056685,62.5,96.0,98.0443013603661,53.7,130.8110952,975.620438233498,43.359,0.849801187379341,21.9,3.82198829083722
15965,2021,4287.17313989405,1.56012990525673,62.7,96.0,99.0968322828421,62.1,133.6505363,1028.37477325366,42.71,0.704601321926319,20.2,3.89176679169657
16225,2022,4730.74548910499,4.20946383402165,62.6,96.0,98.9717306316633,66.5,114.9005566,1257.23679274733,42.066,0.746050469653246,20.2,4.13414558346299
16485,2023,4876.31432703188,3.67013142377007,61.8,96.0,97.1654711118149,69.2,114.9005566,1257.23679274733,41.428,0.842666137328498,20.2,4.26828661767772
16745,2024,4876.31432703188,3.67013142377007,61.8,96.0,97.1654711118149,69.2,114.9005566,1257.23679274733,41.428,0.842666137328498,20.2,4.26828661767772
13368,2011,1445.46127486037,8.91179336483371,90.3,69.0,68.5910110473633,10.1,71.07565334,678.603763179269,68.724,1.41682761544376,35.0,2.27911903493784
13628,2012,1429.32199520032,9.47899691419801,90.3,69.0,70.3243865966797,11.1,67.84853606,709.29231683389,68.366,1.37405616603306,34.8,2.39014127146488
13888,2013,1432.84397512195,10.0178784746102,90.3,69.0,69.9568023681641,12.3,68.6455143,743.800779206054,67.997,1.33270430507476,34.9,2.3891368993525
14148,2014,1553.88396075118,6.66565671867899,90.3,69.0,75.3183288574219,13.5,72.21351677,808.292643714784,67.616,1.26129027125347,33.9,2.49213369128809
14408,2015,1583.99815907985,4.90697344127256,88.9,69.0,74.9483337402344,14.9,75.67324414,841.084634870945,67.223,1.19285563384335,33.4,2.48676707769588
14668,2016,1707.50892912243,4.94821634062141,88.7,69.0,76.119987487793,16.5,84.25058892,879.944208640028,66.818,1.19162966402099,33.0,2.49686531650714
14928,2017,1950.10468280866,3.32817337461298,85.4,69.0,74.5972671508789,18.2,86.31708801,918.313686962613,66.4,1.1623961434697,32.5,2.57300265493351
15188,2018,1966.25455171679,3.9388264669163,82.7,69.0,75.7847900390625,20.1,85.90350833,970.834176233242,65.97,1.09729906702925,32.9,2.66383563452065
15448,2019,2041.42863698585,3.72950573539129,80.7,69.0,75.5255813598633,29.5,83.25286162,988.272169542114,65.528,1.04001395098104,33.5,2.6222684764564
15708,2020,1907.04251637669,6.62343677628535,83.0,69.0,77.6271551845716,43.4,82.621059,901.428810221876,65.074,0.973438646910149,36.1,2.44800775880701
15968,2021,2239.61384367482,5.13140747176369,81.8,69.0,80.6246396929286,43.4,81.98893361,964.228004078416,64.607,0.822648220128724,34.9,2.60207301818945
16228,2022,2352.61392452078,6.69903414079852,81.8,76.0,81.1778611796872,55.9,80.64857717,1074.84358827742,64.128,0.790200540609834,34.9,2.73407151447454
16488,2023,2480.79208721621,5.64914318907925,81.8,77.0,78.863958593161,55.9,80.64857717,1074.84358827742,63.636,0.883289539766135,34.9,2.87437715914272
16748,2024,2480.79208721621,4.95303550973656,81.8,77.0,78.863958593161,55.9,80.64857717,1074.84358827742,63.636,0.883289539766135,34.9,2.87437715914272
13630,2012,8114.08099831877,27.2568127242908,19.7,84.0,91.7013168334961,22.7,75.21235295,2650.22631811434,28.245,1.25130743376216,0.9,9.66159123443472
13890,2013,6222.74194840326,36.6030355191029,20.9,85.0,90.8647079467773,30.0,83.15971256,2692.36890385918,27.705,1.30690505728311,1.0,9.78546878862401
14150,2014,5672.06372896319,16.6065532357449,23.5,85.0,91.7429580688477,39.4,86.15521571,2872.45553163727,27.17,1.343129076071,0.9,9.89444988772981
14410,2015,4952.73355532178,12.4846815611533,23.0,85.0,88.1429824829102,45.3,90.74220792,2861.302656876,26.642,1.36159478810594,0.9,9.69993329166594
14670,2016,5477.03712389913,7.24542548952979,23.1,86.0,85.4874420166016,53.2,96.65573395,3020.01278381479,26.12,1.43348558597155,1.0,10.1072924585658
14930,2017,5753.11544659399,8.04492437660278,21.6,86.0,84.7548294067383,64.0,103.0079578,3178.83474653166,25.606,1.43870442098455,1.0,10.2955759077902
15190,2018,4631.78709016514,18.0141183371874,24.4,86.0,84.7548294067383,70.2,103.6264522,3171.00961868621,25.102,1.27524656861717,1.0,10.0505576081785
15450,2019,3831.27894763337,39.9073455697784,29.1,86.0,84.7548294067383,72.5,136.3859613,3299.83413984305,24.609,1.07831720901251,1.0,10.0711981925948
15710,2020,2988.78122414716,30.5941390387295,29.3,86.0,87.0725479125977,75.6,146.2076628,3445.73798819091,24.126,0.768757498195729,0.9,10.1373802667549
15970,2021,4334.79268631354,43.3890162681514,24.8,86.0,87.0725479125977,78.6,154.5542763,3589.04808710116,23.655,0.831029236943935,0.9,10.5321899303749
16230,2022,4405.09291519791,43.4884641742179,21.9,88.9599990844727,87.0725479125977,79.1,164.5020873,3664.2587305343,23.193,1.20100285857304,0.9,10.7288733825248
16490,2023,4465.63766994952,44.5791857572797,21.9,88.9599990844727,87.0725479125977,79.6,164.5020873,3664.2587305343,22.743,1.20408185634218,0.9,11.0006282288081
16750,2024,4465.63766994952,44.5791857572797,21.9,88.9599990844727,87.0725479125977,79.6,164.5020873,3664.2587305343,22.743,1.20408185634218,0.9,11.0006282288081
13374,2011,38851.3881339353,2.78063272879323,2.7,99.0,101.59642791748,54.4,159.9989834,5514.7867741245,31.556,0.171978290995717,11.9,8.31570195270758
13634,2012,35235.7989058242,3.04136333226775,3.1,99.0,100.449836730957,55.8,161.4693276,5397.74147734024,31.316,0.269541239520996,14.4,7.98023443745962
13894,2013,35747.707952689,1.21999342274306,3.2,99.0,100.973121643066,58.5,160.6017791,5159.16705310434,31.021,1.1592511168095,16.3,7.33700205073723
14154,2014,35750.7197500382,0.241047429826756,3.1,99.0,101.121726989746,55.6,149.0557814,5002.40667987736,30.728,0.917504095962437,17.1,6.93591651403524
14414,2015,30387.1293187854,0.0387903996579733,3.9,99.0,101.228088378906,58.1,145.5869288,5098.81495948779,30.435,-0.0963761331392095,16.6,7.07723005190367
14674,2016,31126.3246947273,-0.09401665691575,3.4,99.0,100.742958068848,61.3,142.9771615,5080.8793066143,30.145,-0.169884073301448,16.1,7.00562639084991
14934,2017,32554.14668453,1.22653316645812,3.3,99.0,101.01001739502,63.1,139.776512,5202.18236508364,29.856,-0.14986111697397,16.4,6.97974678471537
15194,2018,34746.3441392416,1.13748763600391,3.2,99.0,101.526412963867,74.4,139.1884938,5223.59825334449,29.562,-0.190063640113791,17.1,6.90890003866157
15454,2019,33812.788724868,0.611246943765304,2.6,99.0,101.74178314209,67.9,133.0713342,5260.0173104957,29.264,-1.15302842389952,17.3,6.83814639639274
15714,2020,32091.4866621366,-0.13770757391651,2.2,99.0,101.836128234863,70.5,130.3870472,4969.24141417202,28.961,-0.487095091717782,18.7,6.21578132457507
15974,2021,36852.5425414951,1.87378325762481,1.7,99.0,101.834869384766,74.9,131.86107,5290.22854904133,28.654,-0.515599998844444,17.5,6.87773341707877
16234,2022,35635.7442204098,8.20128991161718,1.7,99.0,101.353858947754,85.1,132.971226,5215.69012140866,28.343,-0.20230086688254,17.5,6.83098543935594
16494,2023,39003.3160954123,5.62219442195901,1.7,99.0,101.353858947754,87.0,132.971226,5049.79576131089,28.027,-0.0342216578672275,17.5,6.34178949451613
16754,2024,39003.3160954123,0.982373023061417,1.7,99.0,101.353858947754,87.0,132.971226,5049.79576131089,28.027,-0.0342216578672275,17.5,6.34178949451613
13116,2010,3718.46571622945,4.84551875852116,8.2,93.0,87.3644409179688,27.2,95.50935775,1836.49733186443,13.912,2.15109331746781,3.0,3.58416416074292
13376,2011,3946.85503855525,4.1624416292779,8.2,96.0,87.5930404663086,34.9,105.2402538,1891.87136985818,12.828,2.48202772730679,3.0,3.60340536846574
13636,2012,4169.50470054618,4.5152295667099,8.2,98.0,87.2317581176758,37.0,124.5760215,2044.91107108132,11.815,1.41635205030682,2.9,4.05283844596248
13896,2013,4311.21916713038,4.82462314269537,8.2,98.0,87.3027877807617,41.4,134.0380157,1976.39858510132,10.875,5.19641467868427,3.1,3.81335439823449
14156,2014,4191.18050084986,2.89947905006057,8.2,98.0,88.8703002929688,46.2,128.1170096,1897.12808998477,10.0,9.53920898641561,3.1,3.71124616257816
14416,2015,4042.75678097555,-0.876851359704049,8.2,98.0,88.8703002929688,54.2,145.3297924,1820.16692144952,9.744,8.21798329205466,3.2,3.42233917799028
14676,2016,3986.71677010853,-0.778430463054142,8.2,98.0,88.8703002929688,56.2,98.53271402,1788.46128669876,9.494,4.72325254401232,4.7,3.2822501913032
14936,2017,4065.61628749384,3.32389447576097,8.2,98.0,88.8758316040039,64.5,94.98702055,1830.03580339148,9.253,2.25160030043779,5.3,3.35994143572753
15196,2018,4145.43989673265,4.46231108475481,8.2,95.4314498901367,89.7929077148438,65.2,83.47869848,1759.55472913906,9.021,2.20412998393259,7.2,3.1947354627173
15456,2019,4170.1144003465,0.761514047265601,8.2,95.4314498901367,89.5104827880859,70.1,72.70773421,1725.46739842077,8.797,1.98343822476301,8.5,3.01369269982237
15716,2020,4022.0401356135,0.333294350628378,8.2,95.4314498901367,90.1993026733398,78.4,63.94061117,1713.99992710691,8.58199999999999,1.79543228239066,10.7,2.79003809215969
15976,2021,4183.49998326866,1.34609377243118,8.2,95.4314498901367,90.0635986328125,86.0,65.26176509,1739.50666325934,8.374,1.83419162693059,11.5,2.84573350071153
16236,2022,4332.25159897931,4.22915568897117,8.2,95.4314498901367,90.9912719726562,90.5,67.56799743,1790.64757104556,8.173,1.70151702842564,11.5,2.82717274818472
16496,2023,4455.50540514568,2.08486986327134,8.2,95.0,91.9696807861328,92.5,67.56799743,1790.64757104556,7.98,1.61225050235636,11.5,2.9204544053861
16756,2024,4455.50540514568,2.08486986327134,8.2,95.0,91.9696807861328,92.5,67.56799743,1790.64757104556,7.98,1.61225050235636,11.5,2.9204544053861
13118,2010,8793.07589980782,7.40046356341398,32.0,99.7816314697266,100.631418247196,31.6,116.6874561,4583.40980268828,43.173,1.29700375015965,1.4,18.8813795487387
13378,2011,11287.1464926039,8.452904661768,19.2,99.7816314697266,100.990818397102,50.6,149.6645373,4746.86455562351,43.1,1.35207363651395,1.4,19.8464643330055
13638,2012,12018.7966527993,5.19568369035072,19.0,99.7816314697266,101.364480678017,61.9,176.7855957,5026.78072120903,43.027,1.39710899026626,1.3,19.4503373549197
13898,2013,13478.459627612,5.94283871648418,13.7,99.7816314697266,100.429853377618,63.3,175.0568958,5186.79632195525,42.954,1.4364978420859,1.2,20.2511411441755
14158,2014,12427.7094576939,6.84944977003349,14.8,99.7816314697266,101.92009608187,66.0,162.5461324,4886.54060035524,42.882,1.46885610538904,1.3,16.9756377381704
14418,2015,10196.1226255982,6.67828585615244,17.2,99.7816314697266,102.357932207316,70.8,147.5074806,4794.91205816535,42.809,1.49239879824091,1.7,14.9615998390637
14678,2016,7475.56688689424,14.3610942386247,23.8,99.7816314697266,102.125012456373,74.6,141.2436051,4797.4797969897,42.736,1.53335297365685,2.1,15.4089176414211
14938,2017,8943.08416791984,7.44266321306792,18.8,99.7816314697266,102.142833602859,76.4,145.7470439,4955.03655894931,42.664,1.5579235201186,2.0,16.0639506976516
15198,2018,9472.48527327758,6.16366247577751,14.3,99.7816314697266,102.058312580195,78.9,140.6055713,5152.77064946851,42.572,1.49423322942686,1.9,16.0188545474722
15458,2019,9457.12614657136,5.33356098916669,14.4,99.7816314697266,101.3594374785,81.9,137.1299254,5034.26549964328,42.46,1.45157995956237,1.9,15.1634434009533
15718,2020,8781.50797787648,6.71815454861464,13.9,99.8000030517578,94.3694359734055,85.9,128.0024709,5306.86680508078,42.329,1.4089156380377,1.8,15.4214298168931
15978,2021,9983.60103576902,8.04147134028396,10.6,99.8000030517578,95.7335493007596,90.9,127.4765953,5321.52110230336,42.179,1.33325722721198,2.0,16.370522644727
16238,2022,11255.3396437881,15.0278644440851,10.6,99.8000030517578,95.764237810566,92.3,130.4206754,5271.52788457214,42.01,1.46316879039749,2.0,16.0181364158392
16498,2023,12918.8661346014,14.7249900200331,10.6,99.8000030517578,97.1888259892982,92.9,130.4206754,5271.52788457214,41.821,1.46415151694869,2.0,15.7574206211636
16758,2024,12918.8661346014,4.85655589318192,10.6,99.8000030517578,97.1888259892982,92.9,130.4206754,5271.52788457214,41.821,1.46415151694869,2.0,15.7574206211636
15460,2019,1421.99927504102,1.13362257718804,63.7,99.5999984741211,92.7374435322778,64.1,136.3543926,1911.92664392688,63.409,2.24237190961106,28.3,3.1664388287416
15720,2020,1229.51775742135,6.32542296338078,67.6,99.5999984741211,93.41607905675,72.0,132.4695239,1889.51453971032,63.144,2.04837802081725,30.0,2.97408993895946
15980,2021,1349.99730650542,11.9050398185147,62.2,99.5999984741211,94.7706115879302,77.1,130.3819712,1975.4134443714,62.854,1.83581760236308,27.6,3.12214284630016
16240,2022,1739.72030814894,13.9229093174176,60.1,99.5999984741211,94.9229409367589,82.6,130.3819712,1971.4074947749,62.539,1.79364743032685,27.6,3.07141588877597
16500,2023,1970.15780961839,10.7532770416742,60.1,99.5999984741211,93.465834530678,88.5,130.3819712,1971.4074947749,62.199,1.76957754134087,27.6,3.05619211944083
16760,2024,1970.15780961839,10.7532770416742,60.1,99.5999984741211,93.465834530678,88.5,130.3819712,1971.4074947749,62.199,1.76957754134087,27.6,3.05619211944083
15204,2018,33447.1562836166,1.47583935002645,0.7,98.8000030517578,99.3186569213867,96.0,128.4051056,11072.8769559588,18.541,0.433519027613049,3.2,14.3676430488844
15464,2019,31902.4169048194,0.383000303608136,0.5,98.8000030517578,98.3813018798828,96.2,132.9873505,10613.6364189565,18.57,0.347874968577526,3.2,13.9514224544228
